Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick,Used_ROIs
151_jpg.rf.fb8b9d5764da32d232051d2b5f4c87b0.jpg,Flushing,139.7,145.61,147.42,13.83,Type_IV,R_Cheek+L_Cheek+Forehead
152_jpg.rf.85f644ddbd07ba61a3d34a5aab463abd.jpg,Flushing,127.06,142.55,146.65,-0.53,Type_V,R_Cheek+L_Cheek+Forehead
152_jpg.rf.977232bd98d02a5cff88d2e4d00afdf7.jpg,Flushing,157.1,143.95,146.88,31.58,Type_III,L_Cheek+Forehead
154_jpg.rf.dfad1f9bd5529d0d64312a8aaf3d33aa.jpg,Flushing,143.96,140.29,132.56,54.77,Type_II,R_Cheek+L_Cheek+Forehead
155_jpg.rf.2164f593a2ff9ed2effedf0a4bc0d54e.jpg,Flushing,152.24,138.98,133.39,60.94,Type_I,L_Cheek+Forehead
156_jpg.rf.844c522ee6ee31a0c881378ba4247a69.jpg,Flushing,113.98,141.09,134.32,-39.99,Type_VI,R_Cheek+Forehead
158_jpg.rf.6c7eba4631f05bab96bcf2f9369072c7.jpg,Flushing,146.98,138.63,134.66,48.9,Type_II,L_Cheek+Forehead
159_jpg.rf.1bbbfbc8645d921aa4636d4686e94a8e.jpg,Flushing,156.91,134.2,131.97,70.99,Type_I,R_Cheek+Forehead
15_jpeg.rf.fd49c11d295d262bf2824914dfaa0a71.jpg,Flushing,131.99,127.99,126.98,-59.8,Type_VI,R_Cheek+L_Cheek+Forehead
160_jpg.rf.57cc09d335a490958f937b703ed40cc8.jpg,Flushing,89.87,137.1,139.07,-53.13,Type_VI,R_Cheek+L_Cheek+Forehead
162_jpg.rf.ba03e5895223e074c0c120755175a59d.jpg,Flushing,151.4,140.74,143.95,30.44,Type_III,R_Cheek+L_Cheek+Forehead
164_jpg.rf.3dbfdbdc511df3113326be9227ae5899.jpg,Flushing,148.84,142.17,147.35,23.38,Type_IV,R_Cheek+Forehead
165_jpg.rf.2e1f5e9627a32b8f6a3169711d5c3fef.jpg,Flushing,159.04,139.99,137.49,52.49,Type_II,L_Cheek+Forehead
16_jpeg.rf.0f36d849d1b1fe6383cc32d926ac4c4b.jpg,Flushing,130.03,139.51,140.87,4.41,Type_V,R_Cheek+L_Cheek+Forehead
170_jpg.rf.9e220aebfdcf66ed6f4c6132a80bfe16.jpg,Flushing,100.64,138.88,135.83,-53.37,Type_VI,R_Cheek+Forehead
172_jpg.rf.7b71471c8cfa909a6dcaab021749aa76.jpg,Flushing,153.53,132.75,132.25,67.41,Type_I,R_Cheek+L_Cheek+Forehead
173_jpg.rf.a57186c123c7824cf88a55367e18131a.jpg,Flushing,145.08,131.24,130.71,68.57,Type_I,R_Cheek+Forehead
174_jpg.rf.b6529a29cd3df8fb913215040307ba1e.jpg,Flushing,150.36,142.09,148.34,23.78,Type_IV,R_Cheek+L_Cheek+Forehead
175_jpg.rf.405089ddb7e789b727c7c01ce8827ccf.jpg,Flushing,162.96,140.96,142.6,43.61,Type_II,R_Cheek+L_Cheek+Forehead
176_jpg.rf.6a98af9b57294f1fcb722fd20e250fb2.jpg,Flushing,164.41,139.07,142.81,44.34,Type_II,R_Cheek+Forehead
180_jpg.rf.4a7b80e17e5a8ee8e9022757d2d7e975.jpg,Flushing,145.2,133.14,131.73,61.73,Type_I,L_Cheek+Forehead
182_jpg.rf.d87a3e63b1003c0d5dd46e9f266e7060.jpg,Flushing,143.22,128.0,128.0,89.99,Type_I,R_Cheek+Forehead
185_jpg.rf.ead06bbaef0d30652e007d3adeb82b81.jpg,Flushing,162.29,138.69,136.96,56.72,Type_I,L_Cheek+Forehead
187_jpg.rf.3ea2f5a235ce3eb0a9ba9819fd9dc110.jpg,Flushing,134.65,142.91,146.13,8.8,Type_V,R_Cheek+L_Cheek+Forehead
18_jpeg.rf.60b949f559f013a2cb5e65f74d6837af.jpg,Flushing,172.09,142.95,151.83,36.27,Type_III,R_Cheek+L_Cheek
193_jpg.rf.52386d11468ed7a0c721efcb0c0b4ce0.jpg,Flushing,122.47,137.04,135.91,-14.02,Type_V,R_Cheek+L_Cheek+Forehead
195_jpg.rf.b2518fdb0aae2686e19c536644a56c2c.jpg,Flushing,151.47,135.7,137.21,45.58,Type_II,L_Cheek+Forehead
197_jpg.rf.5da4b276ddf9b2b82406673a79e0b2c1.jpg,Flushing,172.59,140.01,137.46,61.86,Type_I,L_Cheek+Forehead
198_jpg.rf.60470d10e45fb2b7d025d8ac4f28d235.jpg,Flushing,152.92,142.14,138.71,42.95,Type_II,R_Cheek+Forehead
1_jpeg.rf.fbf0f93d0790f0b43fb3f90a3c2013e5.jpg,Flushing,128.03,139.24,142.0,0.85,Type_V,R_Cheek+L_Cheek+Forehead
20200418_102430_703398_thuoc-tri-cham-sua-max-1800x1800_jpg.rf.a79c0bd5e2f55c0b8c2316ab505579d3.jpg,Flushing,154.53,141.4,139.05,43.82,Type_II,R_Cheek+L_Cheek+Forehead
202_jpg.rf.ef8291c053ba87ba1634614e323d48bb.jpg,Flushing,118.36,143.59,132.87,-36.33,Type_VI,R_Cheek+L_Cheek+Forehead
206273130_1_jpg.rf.c5c6039ba5847120458284a81a09d58f.jpg,Flushing,110.77,151.32,156.81,-12.83,Type_V,R_Cheek+L_Cheek+Forehead
206_jpg.rf.18caeea69a98c99da49e660a00752b2c.jpg,Flushing,90.48,142.03,145.9,-39.04,Type_VI,R_Cheek+Forehead
207_jpg.rf.2ee46ba50291c9f5ae44e082fe1aa0e5.jpg,Flushing,89.2,135.61,135.13,-64.61,Type_VI,L_Cheek+Forehead
2091682510_1_jpg.rf.01c7e7b653d91a3ab407f54b82cace8a.jpg,Flushing,117.57,144.42,157.19,-7.6,Type_V,R_Cheek+Forehead
20_jpeg.rf.b1988ae2a345a4941482855f4a37f943.jpg,Flushing,115.59,141.73,137.86,-25.35,Type_V,R_Cheek+Forehead
2106011059_1_jpg.rf.e911c3e4598bbd58aa7fc1d06efbe4d6.jpg,Flushing,114.54,138.64,156.46,-10.12,Type_V,L_Cheek+Forehead
2113106881_1_jpg.rf.89fc5a86c53e32b271a40a4349565355.jpg,Flushing,80.47,149.48,164.43,-26.85,Type_V,R_Cheek+L_Cheek+Forehead
211_jpg.rf.6a20d215a23d87e59ea74737688305a1.jpg,Flushing,171.4,139.97,148.95,39.42,Type_III,R_Cheek+L_Cheek+Forehead
212_jpg.rf.89ddde52afd2ebb27ae44b15777b41b6.jpg,Flushing,211.4,138.16,141.53,67.65,Type_I,R_Cheek+L_Cheek+Forehead
213_jpg.rf.bc5c760574f85db262613d5a08877f8a.jpg,Flushing,138.89,145.59,140.49,19.67,Type_IV,R_Cheek+Forehead
213_jpg.rf.d200d7e25aa06090369982eb200d2bbb.jpg,Flushing,166.89,144.25,147.13,38.92,Type_III,R_Cheek+L_Cheek+Forehead
215_jpg.rf.0c056f929fb4a38ed2646f6499eb8925.jpg,Flushing,104.55,143.65,142.49,-31.84,Type_VI,R_Cheek+Forehead
215_jpg.rf.d886d8455bab2d47b03d5e91f6ac6f99.jpg,Flushing,144.59,143.13,145.63,20.82,Type_IV,R_Cheek+L_Cheek+Forehead
216_jpg.rf.3fdb5eb87b442450293e043a71004ed6.jpg,Flushing,168.12,146.12,146.03,41.45,Type_II,L_Cheek+Forehead
2175042512_1_jpg.rf.06123babaeb60954de552b9f319aa374.jpg,Flushing,121.98,146.18,150.15,-5.58,Type_V,R_Cheek+Forehead
217_jpg.rf.1e40976092cbf55ab95a817635b41b07.jpg,Flushing,146.76,137.9,134.45,49.51,Type_II,R_Cheek+L_Cheek+Forehead
2196749951_1_jpg.rf.4311d190a3178dcd2342de3b346f610e.jpg,Flushing,153.62,145.9,142.71,34.85,Type_III,R_Cheek+Forehead
219_jpg.rf.c65a706b94a4b12193d19fb4ee5ad82b.jpg,Flushing,180.75,137.22,137.33,65.92,Type_I,R_Cheek+Forehead
2200730806_1_jpg.rf.4627037d0dae1c6d48dfc1265384e2bb.jpg,Flushing,152.64,137.95,132.34,66.23,Type_I,R_Cheek+L_Cheek+Forehead
220_jpg.rf.93a2ae681a469d5d7c2acd89dbd95818.jpg,Flushing,168.71,146.22,143.01,47.12,Type_II,R_Cheek+L_Cheek+Forehead
220_jpg.rf.cf48bb246f1a60fe3b0e9d3a37e4d577.jpg,Flushing,166.38,135.03,137.15,59.03,Type_I,R_Cheek+L_Cheek+Forehead
221_jpg.rf.57f77df4f4b7360037f49918f9f10c05.jpg,Flushing,149.2,135.11,136.47,45.14,Type_II,L_Cheek+Forehead
222_jpg.rf.6f74c9e2e564524d038577eb848c498e.jpg,Flushing,151.04,142.39,146.56,26.44,Type_IV,R_Cheek+L_Cheek+Forehead
222_jpg.rf.de63d4108c9e51b9e1f20acafa19ed89.jpg,Flushing,150.36,136.71,140.16,36.39,Type_III,R_Cheek+Forehead
223_jpg.rf.d5911724a9344a017ac73dcc20e3cc7c.jpg,Flushing,149.52,141.79,143.97,28.41,Type_III,R_Cheek+L_Cheek+Forehead
224_jpg.rf.dd0c2be5bcba0892dd5e2c6380a9c148.jpg,Flushing,157.93,141.08,141.87,40.71,Type_III,L_Cheek+Forehead
226_jpg.rf.98c300d89065823aad4679fb314068a1.jpg,Flushing,172.99,134.54,134.44,70.14,Type_I,R_Cheek+L_Cheek+Forehead
226_jpg.rf.9e1cc53ec1fea11e92e94b8568380d53.jpg,Flushing,188.12,140.23,142.08,59.36,Type_I,R_Cheek+Forehead
227_jpg.rf.a172cf8fa3f281b5df62127142281f09.jpg,Flushing,156.84,141.48,141.54,40.36,Type_III,R_Cheek+L_Cheek+Forehead
229_jpg.rf.010fa05a4819d475508f5633dc083978.jpg,Flushing,168.96,139.45,142.26,48.75,Type_II,R_Cheek+Forehead
231_jpg.rf.61eabca170f338888379ce528f6a457d.jpg,Flushing,146.98,144.7,145.54,23.53,Type_IV,L_Cheek+Forehead
232_jpg.rf.7c73aa3e6274af6c75270e0314f7ec89.jpg,Flushing,150.51,135.1,138.33,41.13,Type_II,R_Cheek+L_Cheek+Forehead
233_jpg.rf.69c9a8811fc7ed5b39c21bd10c34353f.jpg,Flushing,137.61,132.13,137.12,23.49,Type_IV,L_Cheek+Forehead
234_jpg.rf.7aea357d5059cacee6a3f336f20c4b42.jpg,Flushing,140.95,131.14,133.56,43.47,Type_II,R_Cheek+Forehead
2352254513_1_jpg.rf.f2ec2a1ac464feebd93f45a72647c5c3.jpg,Flushing,110.29,139.37,147.43,-19.15,Type_V,R_Cheek+L_Cheek+Forehead
235_jpg.rf.acd325111453865ad0fd1aeae086ed51.jpg,Flushing,140.39,150.22,141.61,20.37,Type_IV,R_Cheek+L_Cheek+Forehead
236817064_1_jpg.rf.ce9a929cb069fd4577d3efba58d76651.jpg,Flushing,111.18,153.32,145.05,-20.58,Type_V,R_Cheek+L_Cheek+Forehead
236_jpg.rf.390e0731f1b0b1615b57135ed00bff3b.jpg,Flushing,144.34,140.48,140.18,28.46,Type_III,R_Cheek+L_Cheek+Forehead
236_jpg.rf.6ca8a1e9c9d17edc92cca4845c2f6885.jpg,Flushing,136.26,145.55,140.01,15.96,Type_IV,L_Cheek+Forehead
238_jpg.rf.7b61cd98fe19713461b71a3b225a2cff.jpg,Flushing,134.37,142.87,142.18,10.75,Type_IV,R_Cheek+L_Cheek+Forehead
238_jpg.rf.b5d6d3cc7fd19c17fbf7612b656213ad.jpg,Flushing,164.07,142.3,147.47,36.37,Type_III,R_Cheek+L_Cheek+Forehead
2394089614_1_jpg.rf.3a1775c0304d3a4e515a0f064157e036.jpg,Flushing,92.12,147.92,155.92,-26.43,Type_V,R_Cheek+L_Cheek+Forehead
2397008230_1_jpg.rf.e6be6a8b6c2a6fd1fd32138043b8d219.jpg,Flushing,129.75,136.19,152.26,2.08,Type_V,R_Cheek+L_Cheek+Forehead
239_jpg.rf.f12d0c4e0338380f1f8fd8922a495e12.jpg,Flushing,123.86,140.41,140.47,-6.53,Type_V,L_Cheek+Forehead
2405801774_1_jpg.rf.89315bc62a9972f2e03e0a8e0705a85d.jpg,Flushing,133.99,149.21,146.87,7.68,Type_V,R_Cheek+Forehead
240_F_110479910_n9eh4gcWPH8kOGIWN8ZD1PvfQ9XhloHO_jpg.rf.15379d18f1a237ca13450cf564166027.jpg,Flushing,169.21,139.46,146.28,41.83,Type_II,R_Cheek+L_Cheek+Forehead
240_F_203088174_Y10HdNxqyBbEFTBctiIDfMBQNO8Ze3p2_jpg.rf.13ccb11859fa60f787206c4aa4dcae44.jpg,Flushing,121.43,141.4,144.39,-8.27,Type_V,R_Cheek+L_Cheek+Forehead
240_F_210297159_7tMSDq38NJGGGfjubjo57EoqK1L4Qw6O_jpg.rf.4b6b88aa5c14d3584419e2851b95a85a.jpg,Flushing,168.01,138.69,145.32,42.53,Type_II,R_Cheek+L_Cheek+Forehead
240_F_303787590_E77HGFUoZJhi2l5GEpegMU9jmUrfrHYv_jpg.rf.2d070f169e82ba012cced005f2de4bee.jpg,Flushing,160.75,142.86,143.8,39.53,Type_III,R_Cheek+L_Cheek+Forehead
240_jpg.rf.42bc4fee7cdca1c7b0af474cb6f9db74.jpg,Flushing,129.16,139.95,139.06,3.38,Type_V,R_Cheek+Forehead
241_jpg.rf.5af8caf9a4deaec5adb7f357511528d8.jpg,Flushing,169.55,151.3,148.51,38.8,Type_III,R_Cheek+Forehead
2423457666_1_jpg.rf.324ee5d637abddb342667e612976d72e.jpg,Flushing,176.95,144.32,142.88,52.5,Type_II,R_Cheek+L_Cheek+Forehead
2426631349_1_jpg.rf.e6bc30c345c20c98898b55adb83febda.jpg,Flushing,98.88,140.69,139.61,-44.03,Type_VI,R_Cheek+L_Cheek+Forehead
2437904540_1_jpg.rf.16014eb6d4f36d709700ea865406cf31.jpg,Flushing,147.78,147.86,152.96,17.68,Type_IV,R_Cheek+L_Cheek+Forehead
2450984791_1_jpg.rf.226f9ce803eb8ccb3c9087af21e69376.jpg,Flushing,156.24,138.63,140.98,40.97,Type_III,R_Cheek+L_Cheek+Forehead
2458204984_1_jpg.rf.509d4372b6dccb44ae7fb604d865ae00.jpg,Flushing,158.67,150.79,158.52,21.82,Type_IV,L_Cheek+Forehead
24604-eczema-on-face_jpg.rf.c9bea1c2d03bcb5a825c8d08601f9e4c.jpg,Flushing,165.44,140.57,136.5,60.26,Type_I,R_Cheek+L_Cheek+Forehead
246_jpg.rf.2020d2a27a304f47a5c5cd8b9a81c6fe.jpg,Flushing,138.0,144.67,151.93,9.76,Type_V,R_Cheek+L_Cheek+Forehead
249852286_2_jpg.rf.60b1df66c1f6ed8f04ca01127000715d.jpg,Flushing,105.36,138.95,135.81,-48.01,Type_VI,R_Cheek+L_Cheek+Forehead
2501339174_1_jpg.rf.824e13ef0bacb428004516162c3374cf.jpg,Flushing,114.47,152.11,167.46,-7.38,Type_V,R_Cheek+L_Cheek+Forehead
250_jpg.rf.3ca9d119140aaf55fdafff55de312024.jpg,Flushing,110.63,140.81,141.72,-25.74,Type_V,R_Cheek+L_Cheek+Forehead
251_jpeg.rf.3dc094949b51fef350bff1793c5d595c.jpg,Flushing,176.33,142.46,151.37,39.33,Type_III,R_Cheek+L_Cheek+Forehead
252_jpeg.rf.ff38e3574d721c1aff36732a793b5b2a.jpg,Flushing,164.96,153.85,144.77,41.21,Type_II,R_Cheek+L_Cheek+Forehead
2545119553_1_jpg.rf.dcf4cd55b8b8b38d675c9368f0616d0a.jpg,Flushing,109.19,148.11,146.52,-21.2,Type_V,R_Cheek+L_Cheek+Forehead
254_jpeg.rf.b5f8c0239284e0b35dd577c436d2f85f.jpg,Flushing,114.33,134.74,135.58,-34.25,Type_VI,R_Cheek+L_Cheek+Forehead
2569659822_1_jpg.rf.7928ee8d7a4e0c1196391d55ea411ad9.jpg,Flushing,134.29,138.3,148.38,7.45,Type_V,R_Cheek+Forehead
256_jpg.rf.641dd0fa41654315bc99508abae776bc.jpg,Flushing,153.75,143.29,145.79,30.05,Type_III,R_Cheek+L_Cheek+Forehead
257_jpg.rf.fc3699c5731fcb5754db9c33a115b8d9.jpg,Flushing,129.55,140.7,142.24,3.23,Type_V,R_Cheek+L_Cheek+Forehead
258_jpg.rf.8e733f6d5ed9350cc6d569f4fda2e672.jpg,Flushing,132.48,141.28,142.38,7.73,Type_V,L_Cheek+Forehead
259_jpg.rf.6a0000f66d9de7b52cedbff3107a4f19.jpg,Flushing,149.91,142.86,148.14,23.58,Type_IV,R_Cheek+L_Cheek+Forehead
25_jpeg.rf.80774aea7dc6be2dd58e27728a8a8864.jpg,Flushing,153.02,128.0,128.0,89.99,Type_I,R_Cheek+L_Cheek+Forehead
25_jpg.rf.9fe72667e1db262dbae959648b9d6839.jpg,Flushing,159.31,140.34,136.91,54.45,Type_II,R_Cheek+L_Cheek+Forehead
2609766139_1_jpg.rf.49376215a3682747fadd670279b1196e.jpg,Flushing,128.84,155.73,166.23,0.79,Type_V,R_Cheek+L_Cheek+Forehead
260_jpg.rf.6ae768ad215c660e5f3ac7603bc1d896.jpg,Flushing,135.78,139.58,144.04,11.44,Type_IV,L_Cheek+Forehead
261_jpg.rf.4813520ebc86e4aa755959182d6a2469.jpg,Flushing,116.38,141.71,143.16,-16.04,Type_V,R_Cheek+L_Cheek+Forehead
262545392_1_jpg.rf.29b8fec0787258cedf8cfdd89bbcccf4.jpg,Flushing,96.33,137.15,136.27,-55.91,Type_VI,R_Cheek+L_Cheek+Forehead
262_jpeg.rf.1f1d0b890f24846995e7dc90187af1d6.jpg,Flushing,177.74,138.93,140.53,57.54,Type_I,R_Cheek+Forehead
262_jpg.rf.540b2ea57bd08b2180769e8f7f7cca40.jpg,Flushing,149.81,139.73,126.24,-78.63,Type_VI,R_Cheek+L_Cheek+Forehead
263_jpeg.rf.015953c7e957aaaf6b5207e8dfbbce79.jpg,Flushing,121.43,128.0,128.02,-89.52,Type_VI,R_Cheek+L_Cheek+Forehead
263_jpg.rf.9ed36ba831264e9321f6473c3601e764.jpg,Flushing,166.22,139.24,122.52,-70.15,Type_VI,R_Cheek+L_Cheek+Forehead
265_jpeg.rf.1a1b5742817923bc2de62143b0ac5b71.jpg,Flushing,57.69,135.2,132.05,-81.58,Type_VI,R_Cheek+L_Cheek+Forehead
265_jpg.rf.85c8c9108900e9659c9ca99a58c83c0c.jpg,Flushing,144.04,147.76,153.05,14.51,Type_IV,R_Cheek+L_Cheek+Forehead
2665784919_1_jpg.rf.f96f053e28eb05c2511c3ebd8c844d9b.jpg,Flushing,130.11,145.38,147.16,3.06,Type_V,R_Cheek+L_Cheek+Forehead
2665879761_1_jpg.rf.cbfe72fdd8d31c57b14ad3362c06476b.jpg,Flushing,131.4,147.4,148.78,4.21,Type_V,L_Cheek+Forehead
2666396914_1_jpg.rf.a4f5fb0aa9ab7615f0294cbb06a178f9.jpg,Flushing,110.07,145.87,145.21,-21.66,Type_V,L_Cheek+Forehead
266_jpeg.rf.941a7215de8f57190aca0c0e07d3a82a.jpg,Flushing,88.11,139.54,141.75,-48.33,Type_VI,R_Cheek+L_Cheek+Forehead
266_jpg.rf.a9b61c87df3559ae3e65cf1cc37d8547.jpg,Flushing,156.47,145.43,153.72,23.83,Type_IV,L_Cheek+Forehead
2677149532_1_jpg.rf.59977e13a9483bea840059c7917568e8.jpg,Flushing,141.49,136.15,137.69,29.52,Type_III,R_Cheek+L_Cheek+Forehead
267_jpeg.rf.d79767091eb963362df139ecf5e9499e.jpg,Flushing,109.82,128.0,128.0,-89.99,Type_VI,L_Cheek+Forehead
2688545621_1_jpg.rf.b871d4b48e4b4c4f3a0e42a1076a0343.jpg,Flushing,171.22,144.19,141.6,51.57,Type_II,R_Cheek+Forehead
268_jpg.rf.a253aad44b530df03e17ad65209f47b4.jpg,Flushing,137.39,139.16,135.83,26.34,Type_IV,R_Cheek+L_Cheek+Forehead
2692234417_1_jpg.rf.d0a50798ffb5524ff33a3a2bec914cc6.jpg,Flushing,158.09,143.58,148.84,29.93,Type_III,R_Cheek+L_Cheek+Forehead
2692799934_1_jpg.rf.ed28c556d14a5b1a7fa263326291ce32.jpg,Flushing,168.78,139.51,140.81,51.65,Type_II,R_Cheek+L_Cheek+Forehead
2699422785_1_jpg.rf.6657a34ca84cac38993d7fe39ca2e35e.jpg,Flushing,86.23,138.49,136.97,-60.99,Type_VI,R_Cheek+L_Cheek+Forehead
269_jpg.rf.7ceddc4b4c71a7a1d30fdda15eeb8fd9.jpg,Flushing,108.96,142.52,150.68,-17.77,Type_V,R_Cheek+L_Cheek+Forehead
26_jpg.rf.f9dff0b25f7cb30c8271d99c2aa99f6d.jpg,Flushing,133.06,135.59,132.72,24.78,Type_IV,R_Cheek+L_Cheek+Forehead
2706940948_1_jpg.rf.6336c2e408f78152934c0c4cb7156cdf.jpg,Flushing,60.35,147.09,144.9,-57.32,Type_VI,R_Cheek+L_Cheek+Forehead
2707644515_1_jpg.rf.a5bcaa044b3446a52036955e8f73933b.jpg,Flushing,98.33,143.2,148.97,-28.61,Type_V,R_Cheek+L_Cheek+Forehead
2708460596_1_jpg.rf.39e8b0369f17d4faa7adee292c6354b6.jpg,Flushing,94.51,148.95,155.35,-25.31,Type_V,R_Cheek+L_Cheek+Forehead
270_jpg.rf.5f6bfabb1f0711dc67b6ecd7977a963c.jpg,Flushing,140.17,139.86,137.17,28.46,Type_III,L_Cheek+Forehead
2719463843_1_jpg.rf.35eae27cdc29dcdb6d47c2f5a08dc121.jpg,Flushing,133.29,155.1,165.96,3.43,Type_V,R_Cheek+L_Cheek+Forehead
2719469801_1_jpg.rf.25a2849c55156e128f725c5815ac1a43.jpg,Flushing,145.49,149.14,153.16,15.67,Type_IV,R_Cheek+L_Cheek+Forehead
2719473671_1_jpg.rf.ca3675df4273af3bbbe0feb030975823.jpg,Flushing,119.14,157.78,155.85,-6.71,Type_V,R_Cheek+L_Cheek+Forehead
271_jpg.rf.b670d7299908b46f4974a5b1bb2b51cb.jpg,Flushing,172.5,142.8,145.39,45.41,Type_II,R_Cheek+L_Cheek+Forehead
271_jpg.rf.e799fba8c08f42912ff9b5ef932e6d1c.jpg,Flushing,111.44,128.0,128.0,-89.99,Type_VI,R_Cheek+L_Cheek+Forehead
2720293102_1_jpg.rf.5e4b510617e3c796333ae0d1a971d61c.jpg,Flushing,121.59,155.85,154.62,-4.98,Type_V,R_Cheek+L_Cheek+Forehead
2720295826_1_jpg.rf.551be849641c69af1206509f9dae8eab.jpg,Flushing,160.21,156.07,160.15,21.75,Type_IV,R_Cheek+Forehead
2720297592_1_jpg.rf.84a56d6f17f22761ba08a448887fb138.jpg,Flushing,164.59,148.89,151.1,32.2,Type_III,R_Cheek+Forehead
272_jpg.rf.68e05909448db9f18724f55551a5ff60.jpg,Flushing,177.35,140.27,145.05,48.9,Type_II,R_Cheek+Forehead
272_jpg.rf.e4d4f3679807dc2b43dcb05870ce95ba.jpg,Flushing,105.68,140.85,144.25,-27.77,Type_V,R_Cheek+L_Cheek+Forehead
2738625961_1_jpg.rf.b001d6d209fc83e9a99084afee062693.jpg,Flushing,106.57,142.36,149.18,-21.18,Type_V,R_Cheek+L_Cheek+Forehead
273_jpg.rf.525ffba59c2b6dd07139a87ba80bfd0b.jpg,Flushing,165.9,142.19,142.88,45.34,Type_II,R_Cheek+L_Cheek+Forehead
273_jpg.rf.9bcedb16c2dbda16e9bb8ec06ffefb8e.jpg,Flushing,189.08,143.65,148.41,49.8,Type_II,L_Cheek
274_jpg.rf.a204abd0daa4c40a9c2d84566bd8f0ea.jpg,Flushing,142.33,149.36,133.59,46.12,Type_II,R_Cheek+L_Cheek+Forehead
275_jpg.rf.85c80f84e3c7ac7a21ce8d628c4d9966.jpg,Flushing,130.95,150.2,132.98,15.2,Type_IV,R_Cheek+Forehead
276_jpg.rf.8a81b4af6d616276ee5e6a348b423b60.jpg,Flushing,129.87,150.01,137.13,5.81,Type_V,L_Cheek+Forehead
278_jpg.rf.8af24d552f6af798f1aeb9d1ec668dff.jpg,Flushing,157.66,141.89,148.92,29.49,Type_III,L_Cheek+Forehead
27_jpeg.rf.cfc04d8c037c15673a7ca1c186d53909.jpg,Flushing,114.49,128.0,128.01,-89.86,Type_VI,R_Cheek+L_Cheek+Forehead
2806176632_1_jpg.rf.d9b152e6e223f1e2c4f0ad128c9f83e5.jpg,Flushing,134.06,149.67,152.85,5.91,Type_V,R_Cheek+L_Cheek+Forehead
280_jpg.rf.71d2e9ca65ec3c22b6ce8116d5d22a22.jpg,Flushing,156.17,142.42,139.87,43.44,Type_II,R_Cheek+L_Cheek+Forehead
281_jpg.rf.837ed9cfc9f9496d3cd2000283aec10c.jpg,Flushing,144.5,142.94,139.79,29.5,Type_III,L_Cheek+Forehead
2828057266_1_jpg.rf.e164e5371d7b5e54c47170d6a8165718.jpg,Flushing,154.22,152.28,151.79,23.77,Type_IV,R_Cheek+L_Cheek+Forehead
2837076619_1_jpg.rf.51d5e45f1b5eff1265afdad3bb47ccdf.jpg,Flushing,116.92,143.52,158.54,-7.74,Type_V,R_Cheek+L_Cheek+Forehead
283_jpg.rf.653b0f62b0484daf7e97b3ac56c98264.jpg,Flushing,132.74,137.83,137.53,12.17,Type_IV,R_Cheek+L_Cheek+Forehead
284_jpg.rf.c1fec2bac1eaa1f9e697092d8b59b929.jpg,Flushing,156.23,136.65,135.73,55.55,Type_I,L_Cheek+Forehead
2861547_16_articlelarge_iStock-1327412897_1__jpg.rf.7ae5d8d63b9f8dcef32feccf68275d7c.jpg,Flushing,193.42,145.85,142.52,60.68,Type_I,R_Cheek+L_Cheek+Forehead
286_jpg.rf.b61a8217b6e2ec0d18e486be8c06a0b4.jpg,Flushing,163.25,138.37,140.0,49.44,Type_II,R_Cheek+L_Cheek+Forehead
287_jpg.rf.a13eba621fb6833561d238095977dbbb.jpg,Flushing,151.75,138.18,140.63,36.98,Type_III,L_Cheek+Forehead
288_jpg.rf.e34f9bd8789d4c119a977eeaa92f97a1.jpg,Flushing,162.11,138.64,139.32,50.17,Type_II,R_Cheek+Forehead
289_jpg.rf.d0f53a69f5c866b6bd4dbde613e59086.jpg,Flushing,111.85,136.66,131.64,-59.34,Type_VI,R_Cheek+L_Cheek+Forehead
28_jpeg.rf.2e98851a3f7e6010362a7863112e56dd.jpg,Flushing,90.38,127.85,126.89,85.63,Type_I,R_Cheek+Forehead
290_jpg.rf.7257e48c91faf7704c47eab328198ad2.jpg,Flushing,150.78,133.3,129.75,79.12,Type_I,L_Cheek+Forehead
291_jpg.rf.68773e3a6128059d6d78c349ebbb33ec.jpg,Flushing,139.58,136.1,134.58,35.73,Type_III,R_Cheek+Forehead
292_jpg.rf.6f799a203f72c14390a342eee0b9e2b4.jpg,Flushing,175.36,142.18,145.28,47.37,Type_II,R_Cheek+L_Cheek+Forehead
2936372160_1_jpg.rf.87134264d6694d74cfd4d1288a49f577.jpg,Flushing,178.76,139.92,151.55,40.48,Type_III,R_Cheek+L_Cheek+Forehead
2937757570_1_jpg.rf.3cd9503475e01fe8192407f48c2c2a21.jpg,Flushing,135.95,140.53,143.01,12.45,Type_IV,L_Cheek+Forehead
293_jpg.rf.03fbd658275f645b69307f7f7a034f4b.jpg,Flushing,178.65,142.37,147.93,45.19,Type_II,R_Cheek+Forehead
2947222498_1_jpg.rf.7ac067816e4f20ac69953f99ca9dd785.jpg,Flushing,129.79,157.58,162.73,1.48,Type_V,R_Cheek+L_Cheek+Forehead
294_jpg.rf.4db722a046aa3de5b2bdc5b4ec643d68.jpg,Flushing,186.55,141.96,145.91,52.28,Type_II,L_Cheek+Forehead
295_jpg.rf.f9a6baf8a378238f3f1a9d5fcec70811.jpg,Flushing,145.18,140.3,141.91,26.49,Type_IV,R_Cheek+L_Cheek+Forehead
