Filename,Label,L_mean,A_mean,B_mean,ITA_Angle,Fitzpatrick
84219.jpg,Normal,84.97,151.93,155.17,-31.54,Type_VI
84220.jpg,Normal,230.47,135.42,131.57,84.95,Type_I
84227.jpg,Normal,88.69,147.97,146.04,-40.15,Type_VI
84228.jpg,Normal,127.87,140.36,139.85,0.71,Type_V
84231.jpg,Normal,163.39,138.64,144.15,41.07,Type_II
84311.jpg,Normal,111.97,141.3,146.26,-18.45,Type_V
84313.jpg,Normal,112.59,142.46,147.38,-16.79,Type_V
84324.jpg,Normal,208.52,128.0,128.0,90.0,Type_I
84327.jpg,Normal,138.8,101.93,160.01,7.88,Type_V
84419.jpg,Normal,133.3,139.29,148.57,6.31,Type_V
84422.jpg,Normal,199.82,143.53,148.71,53.86,Type_II
84427.jpg,Normal,198.7,144.15,147.44,55.16,Type_I
84428.jpg,Normal,129.43,146.53,148.26,2.14,Type_V
84437.jpg,Normal,131.47,143.29,148.15,4.42,Type_V
84583.jpg,Normal,114.5,139.78,136.19,-31.91,Type_VI
84585.jpg,Normal,63.42,139.5,138.3,-67.71,Type_VI
84591.jpg,Normal,37.81,133.48,129.05,-88.3,Type_VI
84593.jpg,Normal,161.88,136.66,140.49,47.2,Type_II
84594.jpg,Normal,206.08,141.49,155.41,48.35,Type_II
84595.jpg,Normal,99.03,137.39,135.34,-56.66,Type_VI
84596.jpg,Normal,182.75,147.11,146.0,50.28,Type_II
84606.jpg,Normal,112.48,141.93,154.05,-12.74,Type_V
847.jpg,Normal,84.12,144.27,149.61,-38.21,Type_VI
8470.jpg,Normal,86.24,142.93,138.72,-56.48,Type_VI
84700.jpg,Normal,91.94,160.9,154.97,-27.34,Type_V
84704.jpg,Normal,106.4,181.7,148.36,-22.11,Type_V
84707.jpg,Normal,104.27,150.11,148.69,-23.76,Type_V
84710.jpg,Normal,184.34,131.37,130.16,84.47,Type_I
84711.jpg,Normal,120.53,143.95,141.34,-11.58,Type_V
84813.jpg,Normal,85.5,158.12,161.12,-26.44,Type_V
84815.jpg,Normal,105.74,144.19,136.64,-44.64,Type_VI
84818.jpg,Normal,123.36,152.35,144.64,-5.57,Type_V
84819.jpg,Normal,195.07,145.16,137.91,69.5,Type_I
8482.jpg,Normal,135.6,150.06,152.02,7.53,Type_V
84820.jpg,Normal,90.74,132.14,145.64,-39.25,Type_VI
84821.jpg,Normal,57.71,141.29,140.31,-65.78,Type_VI
84826.jpg,Normal,182.66,153.34,155.98,37.71,Type_III
84831.jpg,Normal,172.47,141.68,146.67,43.36,Type_II
84833.jpg,Normal,107.02,158.5,162.5,-13.11,Type_V
84896.jpg,Normal,119.36,146.07,151.52,-7.72,Type_V
84897.jpg,Normal,149.12,146.68,152.54,19.06,Type_IV
84901.jpg,Normal,130.41,135.82,134.1,10.59,Type_IV
84973.jpg,Normal,185.64,143.66,147.52,49.43,Type_II
84989.jpg,Normal,83.0,148.45,159.34,-29.11,Type_V
84990.jpg,Normal,170.88,141.39,142.32,49.9,Type_II
85062.jpg,Normal,100.87,141.29,150.35,-25.05,Type_V
85064.jpg,Normal,125.36,147.41,151.12,-2.08,Type_V
85065.jpg,Normal,111.67,144.13,151.27,-14.93,Type_V
8507.jpg,Normal,102.8,144.13,141.09,-36.5,Type_VI
85070.jpg,Normal,146.62,140.78,130.81,69.43,Type_I
85075.jpg,Normal,119.79,158.91,117.5,16.07,Type_IV
85077.jpg,Normal,166.65,152.08,149.41,35.65,Type_III
85156.jpg,Normal,143.45,144.02,146.22,18.94,Type_IV
85163.jpg,Normal,129.33,145.84,139.18,3.67,Type_V
85166.jpg,Normal,99.94,166.51,171.67,-13.9,Type_V
85178.jpg,Normal,171.4,146.12,132.06,76.73,Type_I
85181.jpg,Normal,140.57,139.43,140.27,22.67,Type_IV
85184.jpg,Normal,84.53,140.76,140.75,-52.89,Type_VI
85292.jpg,Normal,51.0,145.6,140.69,-67.07,Type_VI
85297.jpg,Normal,122.44,138.81,139.93,-9.44,Type_V
85298.jpg,Normal,91.4,131.73,145.52,-38.94,Type_VI
8530.jpg,Normal,126.29,156.33,169.92,-0.65,Type_V
85304.jpg,Normal,133.29,144.86,141.11,9.82,Type_V
85307.jpg,Normal,135.96,164.56,177.09,3.87,Type_V
85309.jpg,Normal,110.77,146.11,137.86,-33.65,Type_VI
85315.jpg,Normal,140.84,153.94,157.89,9.93,Type_V
85387.jpg,Normal,101.15,153.52,152.74,-22.67,Type_V
85390.jpg,Normal,90.37,138.43,138.5,-54.2,Type_VI
85391.jpg,Normal,147.35,147.32,152.33,17.75,Type_IV
85399.jpg,Normal,127.12,147.51,148.05,-0.42,Type_V
85400.jpg,Normal,83.93,142.81,125.47,81.57,Type_I
85402.jpg,Normal,140.52,137.57,137.45,28.38,Type_III
85502.jpg,Normal,160.82,144.17,155.34,25.54,Type_IV
85503.jpg,Normal,92.52,134.94,134.99,-62.99,Type_VI
85517.jpg,Normal,94.56,137.44,131.08,-76.58,Type_VI
85518.jpg,Normal,102.36,168.64,147.71,-26.57,Type_V
85642.jpg,Normal,122.68,147.45,135.98,-13.33,Type_V
85644.jpg,Normal,55.87,145.26,150.17,-51.72,Type_VI
85648.jpg,Normal,91.46,130.28,129.68,-83.23,Type_VI
85716.jpg,Normal,100.61,142.5,145.79,-30.66,Type_VI
85743.jpg,Normal,42.56,156.87,134.28,-79.32,Type_VI
85751.jpg,Normal,120.71,148.33,150.1,-6.87,Type_V
85756.jpg,Normal,170.45,128.0,128.0,90.0,Type_I
85894.jpg,Normal,153.02,145.6,164.87,15.19,Type_IV
85901.jpg,Normal,149.13,146.5,138.97,37.71,Type_III
85904.jpg,Normal,167.76,140.52,144.3,44.08,Type_II
85908.jpg,Normal,53.87,130.46,137.96,-70.97,Type_VI
85910.jpg,Normal,42.12,138.38,130.3,-86.08,Type_VI
85911.jpg,Normal,156.27,143.18,136.23,53.88,Type_II
85923.jpg,Normal,141.3,142.46,141.17,22.34,Type_IV
85973.jpg,Normal,129.58,136.67,134.58,7.08,Type_V
86002.jpg,Normal,151.55,148.14,133.35,60.45,Type_I
86009.jpg,Normal,184.42,140.31,132.03,79.75,Type_I
86014.jpg,Normal,108.11,146.82,147.31,-21.49,Type_V
86019.jpg,Normal,186.91,145.56,137.91,66.95,Type_I
86026.jpg,Normal,105.04,146.8,158.17,-16.28,Type_V
86028.jpg,Normal,192.27,139.56,145.52,55.41,Type_I
86091.jpg,Normal,181.11,128.0,128.0,90.0,Type_I
8613.jpg,Normal,170.54,143.81,151.25,35.98,Type_III
86130.jpg,Normal,129.51,128.0,128.0,90.0,Type_I
86132.jpg,Normal,120.51,139.65,138.37,-14.81,Type_V
86145.jpg,Normal,102.08,143.75,141.09,-37.29,Type_VI
86149.jpg,Normal,69.34,139.98,136.75,-69.02,Type_VI
86228.jpg,Normal,150.16,149.18,162.1,14.61,Type_IV
86231.jpg,Normal,151.5,137.26,149.65,23.49,Type_IV
86236.jpg,Normal,53.2,135.41,139.31,-68.78,Type_VI
86330.jpg,Normal,92.67,149.01,145.28,-38.32,Type_VI
86332.jpg,Normal,136.02,142.69,155.84,6.84,Type_V
86334.jpg,Normal,101.8,142.12,141.11,-37.55,Type_VI
86417.jpg,Normal,56.23,135.62,143.29,-61.32,Type_VI
86424.jpg,Normal,157.27,134.17,149.97,27.98,Type_IV
86512.jpg,Normal,158.34,146.55,158.05,21.92,Type_IV
86520.jpg,Normal,113.51,141.31,153.9,-11.96,Type_V
86656.jpg,Normal,73.49,145.64,132.98,-76.78,Type_VI
86663.jpg,Normal,132.49,143.74,148.62,5.42,Type_V
86665.jpg,Normal,215.76,124.03,126.75,-87.93,Type_VI
86670.jpg,Normal,152.88,147.21,137.74,45.62,Type_II
86679.jpg,Normal,65.23,145.12,161.26,-36.28,Type_VI
8779.jpg,Normal,105.15,147.13,141.85,-32.33,Type_VI
89.jpg,Normal,99.66,149.43,137.5,-48.96,Type_VI
890.jpg,Normal,108.41,149.7,156.9,-14.52,Type_V
8904.jpg,Normal,92.81,141.09,137.6,-54.79,Type_VI
8911.jpg,Normal,140.44,135.77,153.19,11.39,Type_IV
892.jpg,Normal,134.47,163.49,166.13,4.1,Type_V
8925.jpg,Normal,80.9,140.25,133.74,-72.56,Type_VI
8970.jpg,Normal,198.36,137.95,141.5,64.09,Type_I
8975.jpg,Normal,164.65,144.73,142.78,44.58,Type_II
9060.jpg,Normal,113.06,145.94,152.72,-12.9,Type_V
9190.jpg,Normal,173.83,150.21,141.77,52.85,Type_II
9191.jpg,Normal,209.42,140.73,148.19,57.85,Type_I
92.jpg,Normal,112.91,132.36,138.75,-28.03,Type_V
9208.jpg,Normal,185.59,143.91,145.39,52.64,Type_II
9212.jpg,Normal,109.66,142.58,131.72,-62.02,Type_VI
934.jpg,Normal,183.88,147.76,147.97,47.91,Type_II
9342.jpg,Normal,118.07,147.12,158.3,-6.96,Type_V
9348.jpg,Normal,159.8,116.54,165.41,18.7,Type_IV
9446.jpg,Normal,47.42,149.44,152.49,-52.05,Type_VI
945.jpg,Normal,66.3,138.39,124.33,81.31,Type_I
9455.jpg,Normal,62.59,134.51,133.12,-78.62,Type_VI
946.jpg,Normal,56.12,138.96,140.49,-65.96,Type_VI
9631.jpg,Normal,109.22,150.99,153.08,-15.95,Type_V
9632.jpg,Normal,92.07,150.04,149.65,-32.69,Type_VI
9634.jpg,Normal,178.01,128.65,144.31,50.54,Type_II
9638.jpg,Normal,104.9,146.72,142.01,-32.32,Type_VI
965.jpg,Normal,101.33,137.26,135.32,-54.51,Type_VI
9768.jpg,Normal,121.3,141.4,143.5,-8.92,Type_V
9773.jpg,Normal,146.38,139.27,140.57,30.5,Type_III
9777.jpg,Normal,93.64,154.46,155.07,-26.13,Type_V
978.jpg,Normal,88.98,139.21,137.27,-58.45,Type_VI
986.jpg,Normal,156.86,133.5,147.66,30.36,Type_III
9860.jpg,Normal,94.01,154.88,154.74,-26.15,Type_V
9861.jpg,Normal,156.38,144.27,153.63,23.84,Type_IV
988.jpg,Normal,62.59,146.57,145.6,-55.34,Type_VI
9884.jpg,Normal,114.01,140.08,129.98,-69.46,Type_VI
Face_normal.png,Normal,171.81,150.31,145.37,45.01,Type_II
Normal.jpeg,Normal,116.37,154.91,170.18,-5.91,Type_V
Normal.jpg,Normal,181.38,142.98,144.26,52.43,Type_II
Normal2.png,Normal,164.32,137.34,133.16,70.32,Type_I
07RosaceaFulFAce.jpg,Flushing,173.49,147.51,141.13,53.94,Type_II
07RosaceaOK0828063.jpg,Flushing,100.41,143.15,143.07,-35.18,Type_VI
07rosaceaTreated091806OK.jpg,Flushing,122.28,140.85,141.68,-8.51,Type_V
101_jpg.rf.410b841ed82f2737fb5d2057056c063a.jpg,Flushing,172.18,144.99,144.78,46.24,Type_II
101_jpg.rf.410b841ed82f2737fb5d2057056c063a_6147.jpg,Flushing,172.18,144.99,144.78,46.24,Type_II
102_jpg.rf.b3958751e4465747582631651ca73a98.jpg,Flushing,160.74,148.63,144.46,38.37,Type_III
102_jpg.rf.b3958751e4465747582631651ca73a98_9852.jpg,Flushing,160.74,148.63,144.46,38.37,Type_III
1030333538_1_jpg.rf.ffcb885e0e33afe7d65555b71ebddf15.jpg,Flushing,168.38,137.61,141.96,48.95,Type_II
103887554_1_jpg.rf.9d462c8b9c2cce77766c975e13cff794.jpg,Flushing,183.6,146.43,140.8,59.81,Type_I
103887554_1_jpg.rf.9d462c8b9c2cce77766c975e13cff794_4287.jpg,Flushing,183.6,146.43,140.8,59.81,Type_I
105_jpg.rf.0e6fc5279db9e4172779df063da23782.jpg,Flushing,147.75,141.38,132.37,61.17,Type_I
107_jpg.rf.90f85b195f1cb8faebc1d3b184bf2895.jpg,Flushing,138.23,138.17,146.31,12.95,Type_IV
109_jpg.rf.6092ff8a494a72e2d348d836a2b2edd4.jpg,Flushing,152.17,147.69,155.58,19.33,Type_IV
10_jpeg.rf.c244e5ed73df765be92368bae2e789ce.jpg,Flushing,146.12,134.3,135.86,42.88,Type_II
110_jpg.rf.5878786e0e5b04eacd9d757e5909c3af.jpg,Flushing,136.51,148.7,150.84,8.79,Type_V
110_jpg.rf.5878786e0e5b04eacd9d757e5909c3af_2247.jpg,Flushing,136.51,148.7,150.84,8.79,Type_V
111_jpg.rf.10c3e3b25a4a7630cf1072d1a7244aaa.jpg,Flushing,138.63,148.27,150.32,11.06,Type_IV
1129801707_1_jpg.rf.350013671876f4c144d26316877d7621.jpg,Flushing,129.85,151.01,140.5,4.22,Type_V
113_jpg.rf.cd5c14593fcb81ab218c9817aecfb52c.jpg,Flushing,192.42,136.31,137.04,70.45,Type_I
114_jpg.rf.8abf04d31cfe689a3faddc7abc76b62f.jpg,Flushing,183.53,136.47,137.1,67.51,Type_I
115_jpg.rf.bd9ac049062c0e6773bcf90de2da5ecd.jpg,Flushing,177.82,129.75,120.09,-68.15,Type_VI
115_jpg.rf.bd9ac049062c0e6773bcf90de2da5ecd_4838.jpg,Flushing,177.82,129.75,120.09,-68.15,Type_VI
116_jpg.rf.ad7ca4dacf727ca28bf333909db2e0d2.jpg,Flushing,167.91,140.67,133.31,71.48,Type_I
116_jpg.rf.ad7ca4dacf727ca28bf333909db2e0d2_5816.jpg,Flushing,167.91,140.67,133.31,71.48,Type_I
117_jpg.rf.2ff9f4686ae0f192b9c7c018ee782ec1.jpg,Flushing,179.49,131.67,124.68,-80.76,Type_VI
118_jpg.rf.7b8c72f23d47de52801fe838e2f4dd52.jpg,Flushing,174.05,135.41,137.81,61.74,Type_I
118_jpg.rf.7b8c72f23d47de52801fe838e2f4dd52_4937.jpg,Flushing,174.05,135.41,137.81,61.74,Type_I
11_jpeg.rf.d63b90634ff88f8124280b9be6d425b2.jpg,Flushing,155.29,141.33,138.04,47.35,Type_II
120801881_1_jpg.rf.74c29b3d092879a64c4221fba96d49b4.jpg,Flushing,123.86,147.51,158.58,-2.67,Type_V
120_jpg.rf.993363380a8bc42892ab7044d8e3af4e.jpg,Flushing,200.98,134.65,135.26,75.86,Type_I
121_jpg.rf.98805dbe1760d803971e13f2191c7b3c.jpg,Flushing,170.44,154.21,123.48,-74.99,Type_VI
125_jpg.rf.53e7c3f2d2fb454ac5c93ac22b959c66.jpg,Flushing,146.93,141.43,142.82,27.21,Type_IV
126_jpg.rf.2b4b6d7b8eac5174a95eeca6a264f913.jpg,Flushing,161.3,142.27,140.92,45.73,Type_II
126_jpg.rf.2b4b6d7b8eac5174a95eeca6a264f913_9600.jpg,Flushing,161.3,142.27,140.92,45.73,Type_II
127_jpg.rf.f3fdb68659962ced8adf8804dd5f8d87.jpg,Flushing,171.88,142.36,147.07,42.38,Type_II
12_jpeg.rf.a3bbfcbe4de8797e51c64e25a69468cd.jpg,Flushing,171.19,140.67,144.62,45.88,Type_II
12_jpeg.rf.a3bbfcbe4de8797e51c64e25a69468cd_5060.jpg,Flushing,171.19,140.67,144.62,45.88,Type_II
131_jpg.rf.02e3c2990066f2f52b1afe912d41fcba.jpg,Flushing,172.47,143.31,134.95,68.49,Type_I
131_jpg.rf.02e3c2990066f2f52b1afe912d41fcba_5250.jpg,Flushing,172.47,143.31,134.95,68.49,Type_I
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc.jpg,Flushing,150.71,146.14,140.09,36.97,Type_III
132_jpg.rf.eec3bf4f89d1d6d0ee4c7960567124fc_9338.jpg,Flushing,150.71,146.14,140.09,36.97,Type_III
133_jpg.rf.ac459e1042a90b2c4e81d5d4f043c7ab.jpg,Flushing,150.84,141.28,138.7,40.55,Type_III
135_jpg.rf.74ab3e03bf2d1788d2ebbe7896f63257.jpg,Flushing,148.65,142.64,142.05,30.56,Type_III
136_jpg.rf.5906e29d220923774398d55c33d85e0d.jpg,Flushing,147.51,141.57,142.33,28.7,Type_III
136_jpg.rf.5906e29d220923774398d55c33d85e0d_5324.jpg,Flushing,147.51,141.57,142.33,28.7,Type_III
137_jpg.rf.a28e61205e1405dc965ac996fed72cb6.jpg,Flushing,131.71,141.21,143.11,6.23,Type_V
13_jpeg.rf.f434951f9b90a47a2c68007248fb7fcb.jpg,Flushing,117.81,146.2,135.97,-25.5,Type_V
13_jpeg.rf.f434951f9b90a47a2c68007248fb7fcb_4156.jpg,Flushing,117.81,146.2,135.97,-25.5,Type_V
144_jpg.rf.1053a6986c1bc6103bfd19fb8dc8ce8c.jpg,Flushing,144.9,143.61,141.8,26.31,Type_IV
144_jpg.rf.1053a6986c1bc6103bfd19fb8dc8ce8c_1048.jpg,Flushing,144.9,143.61,141.8,26.31,Type_IV
146_jpg.rf.f9a1a3b8cea8a1844181facfe1cc9821.jpg,Flushing,153.04,143.58,140.93,37.77,Type_III
147_jpg.rf.5eec88618f8eed333a5f8db6e0291eae.jpg,Flushing,126.13,148.88,147.17,-1.6,Type_V
148_jpg.rf.85af414f3670b542224f60052f9b7cc6.jpg,Flushing,165.68,144.11,144.4,42.39,Type_II
149_jpg.rf.032101663f687444958be36ce673a586.jpg,Flushing,154.82,142.61,142.63,36.2,Type_III
14_jpeg.rf.77fe1ddf65b70321fc86a1d23b67ab64.jpg,Flushing,126.18,144.54,142.02,-2.11,Type_V
14_jpeg.rf.77fe1ddf65b70321fc86a1d23b67ab64_5214.jpg,Flushing,126.18,144.54,142.02,-2.11,Type_V
14_jpg.rf.20e16cd6ad1ea9dc0395d349795d0670.jpg,Flushing,175.21,142.56,143.67,50.05,Type_II
151_jpg.rf.fb8b9d5764da32d232051d2b5f4c87b0.jpg,Flushing,154.74,147.24,150.29,25.61,Type_IV
152_jpg.rf.977232bd98d02a5cff88d2e4d00afdf7.jpg,Flushing,178.62,143.79,145.68,48.58,Type_II
154_jpg.rf.dfad1f9bd5529d0d64312a8aaf3d33aa.jpg,Flushing,164.03,141.24,132.09,74.07,Type_I
154_jpg.rf.dfad1f9bd5529d0d64312a8aaf3d33aa_2246.jpg,Flushing,164.03,141.24,132.09,74.07,Type_I
155_jpg.rf.2164f593a2ff9ed2effedf0a4bc0d54e.jpg,Flushing,180.86,138.25,131.85,79.57,Type_I
155_jpg.rf.2164f593a2ff9ed2effedf0a4bc0d54e_3693.jpg,Flushing,180.86,138.25,131.85,79.57,Type_I
156_jpg.rf.844c522ee6ee31a0c881378ba4247a69.jpg,Flushing,114.35,141.37,133.51,-43.1,Type_VI
156_jpg.rf.844c522ee6ee31a0c881378ba4247a69_7849.jpg,Flushing,114.35,141.37,133.51,-43.1,Type_VI
158_jpg.rf.6c7eba4631f05bab96bcf2f9369072c7.jpg,Flushing,153.44,138.7,134.15,58.86,Type_I
159_jpg.rf.1bbbfbc8645d921aa4636d4686e94a8e.jpg,Flushing,148.15,136.77,133.84,54.19,Type_II
159_jpg.rf.1bbbfbc8645d921aa4636d4686e94a8e_4287.jpg,Flushing,148.15,136.77,133.84,54.19,Type_II
159_jpg.rf.891529c0f7ee66860826dcbe298ec3ce.jpg,Flushing,144.93,142.47,138.87,32.15,Type_III
15_jpeg.rf.fd49c11d295d262bf2824914dfaa0a71.jpg,Flushing,138.41,128.0,127.0,-76.84,Type_VI
15_jpeg.rf.fd49c11d295d262bf2824914dfaa0a71_7627.jpg,Flushing,138.41,128.0,127.0,-76.84,Type_VI
165_jpg.rf.2e1f5e9627a32b8f6a3169711d5c3fef.jpg,Flushing,170.91,139.77,134.45,69.24,Type_I
165_jpg.rf.2e1f5e9627a32b8f6a3169711d5c3fef_1513.jpg,Flushing,170.91,139.77,134.45,69.24,Type_I
170_jpg.rf.9e220aebfdcf66ed6f4c6132a80bfe16.jpg,Flushing,92.4,141.72,137.56,-55.22,Type_VI
172_jpg.rf.7b71471c8cfa909a6dcaab021749aa76.jpg,Flushing,178.17,131.39,130.7,82.27,Type_I
173_jpg.rf.a57186c123c7824cf88a55367e18131a.jpg,Flushing,176.16,132.13,130.06,83.85,Type_I
175_jpg.rf.405089ddb7e789b727c7c01ce8827ccf.jpg,Flushing,172.98,141.47,140.99,53.93,Type_II
176_jpg.rf.6a98af9b57294f1fcb722fd20e250fb2.jpg,Flushing,161.01,139.67,144.09,39.25,Type_III
176_jpg.rf.6a98af9b57294f1fcb722fd20e250fb2_2978.jpg,Flushing,161.01,139.67,144.09,39.25,Type_III
17_jpg.rf.23826ea2494a47e7af44f5f358d8e92a.jpg,Flushing,159.64,131.12,134.74,61.85,Type_I
180_jpg.rf.4a7b80e17e5a8ee8e9022757d2d7e975.jpg,Flushing,153.09,134.57,129.01,84.24,Type_I
180_jpg.rf.4a7b80e17e5a8ee8e9022757d2d7e975_9239.jpg,Flushing,153.09,134.57,129.01,84.24,Type_I
187_jpg.rf.3ea2f5a235ce3eb0a9ba9819fd9dc110.jpg,Flushing,142.58,143.03,146.17,18.02,Type_IV
188_jpg.rf.57abc9b07aa5f225f812a198c4e90211.jpg,Flushing,131.77,139.96,142.05,6.79,Type_V
189_jpg.rf.f5f7ebf6d27bc6572418ee5c53c61575.jpg,Flushing,139.73,142.43,143.73,16.96,Type_IV
18_jpeg.rf.60b949f559f013a2cb5e65f74d6837af.jpg,Flushing,201.77,141.31,149.14,54.03,Type_II
18_jpg.rf.39349949b6fce059145587ac7443faf6.jpg,Flushing,108.86,131.7,136.93,-39.29,Type_VI
192_jpg.rf.557c229170c11910a2e7370e5158ab17.jpg,Flushing,159.92,134.87,140.87,44.64,Type_II
193_jpg.rf.52386d11468ed7a0c721efcb0c0b4ce0.jpg,Flushing,126.48,137.87,136.96,-2.57,Type_V
195_jpg.rf.b2518fdb0aae2686e19c536644a56c2c.jpg,Flushing,173.98,135.0,135.75,66.98,Type_I
195_jpg.rf.b2518fdb0aae2686e19c536644a56c2c_8075.jpg,Flushing,173.98,135.0,135.75,66.98,Type_I
197_jpg.rf.5da4b276ddf9b2b82406673a79e0b2c1.jpg,Flushing,178.34,141.33,139.59,59.82,Type_I
198_jpg.rf.60470d10e45fb2b7d025d8ac4f28d235.jpg,Flushing,143.94,142.49,140.32,27.62,Type_IV
198_jpg.rf.60470d10e45fb2b7d025d8ac4f28d235_9038.jpg,Flushing,143.94,142.49,140.32,27.62,Type_IV
19_jpg.rf.fbc570bc6c6b61d15ffee74bb7c73caf.jpg,Flushing,176.82,140.33,141.09,55.91,Type_I
1_jpeg.rf.fbf0f93d0790f0b43fb3f90a3c2013e5.jpg,Flushing,145.92,140.89,144.17,24.08,Type_IV
206273130_1_jpg.rf.c5c6039ba5847120458284a81a09d58f.jpg,Flushing,144.27,153.84,160.64,11.39,Type_IV
206_jpg.rf.18caeea69a98c99da49e660a00752b2c.jpg,Flushing,89.78,142.28,147.23,-37.57,Type_VI
207_jpg.rf.2ee46ba50291c9f5ae44e082fe1aa0e5.jpg,Flushing,101.6,136.69,136.02,-51.69,Type_VI
20_jpg.rf.69e89e1ab11b1a1d0576436be9e4cab9.jpg,Flushing,148.51,141.45,140.35,33.71,Type_III
2106011059_1_jpg.rf.e911c3e4598bbd58aa7fc1d06efbe4d6.jpg,Flushing,137.18,138.82,157.92,7.23,Type_V
2113106881_1_jpg.rf.89fc5a86c53e32b271a40a4349565355.jpg,Flushing,110.71,153.72,176.6,-7.72,Type_V
2113106881_1_jpg.rf.89fc5a86c53e32b271a40a4349565355_6976.jpg,Flushing,110.71,153.72,176.6,-7.72,Type_V
211_jpg.rf.6a20d215a23d87e59ea74737688305a1.jpg,Flushing,176.87,142.06,152.84,37.93,Type_III
211_jpg.rf.6a20d215a23d87e59ea74737688305a1_7292.jpg,Flushing,176.87,142.06,152.84,37.93,Type_III
212_jpg.rf.89ddde52afd2ebb27ae44b15777b41b6.jpg,Flushing,214.29,138.3,141.89,67.8,Type_I
212_jpg.rf.89ddde52afd2ebb27ae44b15777b41b6_7637.jpg,Flushing,214.29,138.3,141.89,67.8,Type_I
213_jpg.rf.bc5c760574f85db262613d5a08877f8a.jpg,Flushing,141.64,145.12,141.06,23.0,Type_IV
215_jpg.rf.d886d8455bab2d47b03d5e91f6ac6f99.jpg,Flushing,180.47,144.5,146.91,47.69,Type_II
216_jpg.rf.3fdb5eb87b442450293e043a71004ed6.jpg,Flushing,190.91,143.47,141.5,61.5,Type_I
216_jpg.rf.3fdb5eb87b442450293e043a71004ed6_2814.jpg,Flushing,190.91,143.47,141.5,61.5,Type_I
2175042512_1_jpg.rf.06123babaeb60954de552b9f319aa374.jpg,Flushing,162.12,143.45,149.01,32.86,Type_III
217_jpg.rf.1e40976092cbf55ab95a817635b41b07.jpg,Flushing,164.94,138.95,135.52,62.88,Type_I
217_jpg.rf.1e40976092cbf55ab95a817635b41b07_8556.jpg,Flushing,164.94,138.95,135.52,62.88,Type_I
2198286445_1_jpg.rf.1eb4d07e5473f51e2070f2c75fdaca66.jpg,Flushing,162.24,137.28,138.38,52.7,Type_II
219_jpg.rf.c65a706b94a4b12193d19fb4ee5ad82b.jpg,Flushing,194.24,136.06,135.21,74.6,Type_I
21_jpg.rf.ec60bc548bb7f9f875050a4a3d94a7c0.jpg,Flushing,179.68,137.46,137.63,64.8,Type_I
2200730806_1_jpg.rf.4627037d0dae1c6d48dfc1265384e2bb.jpg,Flushing,177.22,137.61,131.54,79.71,Type_I
220_jpg.rf.93a2ae681a469d5d7c2acd89dbd95818.jpg,Flushing,191.58,145.93,143.19,58.84,Type_I
220_jpg.rf.93a2ae681a469d5d7c2acd89dbd95818_8782.jpg,Flushing,191.58,145.93,143.19,58.84,Type_I
220_jpg.rf.cf48bb246f1a60fe3b0e9d3a37e4d577.jpg,Flushing,168.21,135.16,136.88,60.91,Type_I
220_jpg.rf.cf48bb246f1a60fe3b0e9d3a37e4d577_8632.jpg,Flushing,168.21,135.16,136.88,60.91,Type_I
221_jpg.rf.57f77df4f4b7360037f49918f9f10c05.jpg,Flushing,174.25,134.81,136.25,65.76,Type_I
222_jpg.rf.6f74c9e2e564524d038577eb848c498e.jpg,Flushing,188.19,142.6,147.08,51.28,Type_II
222_jpg.rf.6f74c9e2e564524d038577eb848c498e_7761.jpg,Flushing,188.19,142.6,147.08,51.28,Type_II
222_jpg.rf.de63d4108c9e51b9e1f20acafa19ed89.jpg,Flushing,160.27,137.25,140.25,46.36,Type_II
223_jpg.rf.d5911724a9344a017ac73dcc20e3cc7c.jpg,Flushing,167.91,141.18,143.77,45.14,Type_II
226_jpg.rf.9e1cc53ec1fea11e92e94b8568380d53.jpg,Flushing,198.8,140.23,139.86,67.02,Type_I
227_jpg.rf.a172cf8fa3f281b5df62127142281f09.jpg,Flushing,164.95,141.78,140.85,48.82,Type_II
229_jpg.rf.010fa05a4819d475508f5633dc083978.jpg,Flushing,189.65,138.61,139.57,64.61,Type_I
229_jpg.rf.010fa05a4819d475508f5633dc083978_4200.jpg,Flushing,189.65,138.61,139.57,64.61,Type_I
230_jpg.rf.8a3cad1254a7eb0a5311fdbf29001697.jpg,Flushing,134.09,143.72,143.97,9.2,Type_V
231_jpg.rf.61eabca170f338888379ce528f6a457d.jpg,Flushing,163.15,147.39,146.43,37.18,Type_III
232_jpg.rf.7c73aa3e6274af6c75270e0314f7ec89.jpg,Flushing,174.41,134.89,136.39,65.48,Type_I
232_jpg.rf.7c73aa3e6274af6c75270e0314f7ec89_2297.jpg,Flushing,174.41,134.89,136.39,65.48,Type_I
233_jpg.rf.69c9a8811fc7ed5b39c21bd10c34353f.jpg,Flushing,166.05,133.33,138.38,55.52,Type_I
234_jpg.rf.7aea357d5059cacee6a3f336f20c4b42.jpg,Flushing,161.95,131.95,134.52,64.24,Type_I
2352254513_1_jpg.rf.f2ec2a1ac464feebd93f45a72647c5c3.jpg,Flushing,128.99,140.12,146.84,1.78,Type_V
2352254513_1_jpg.rf.f2ec2a1ac464feebd93f45a72647c5c3_3741.jpg,Flushing,128.99,140.12,146.84,1.78,Type_V
